crowd_density_norm,facial_discomfort_prob,audio_overload_score,physio_stress_prob,visual_confusion_prob,overload_probability,overload_level,crowd_weight,face_weight,audio_weight,physio_weight
0.0799447415822615,0.46002078,0.4677537044229324,0.4812503605639537,0.995729684829712,,High,,,,
0.0799447313741365,0.46002078,0.4908953148839454,0.8694391646687041,0.9957339763641356,,High,,,,
0.0747647306649781,0.46002078,0.5036665468125945,0.8905572093143989,0.9957627654075624,,High,,,,
0.0770957253696307,0.46002078,0.2420736302752601,0.7380761667698039,0.9957696795463562,,High,,,,
0.072951716635804,0.46002078,0.4954828173682473,0.7308824717010969,0.995783507823944,,High,,,,
0.0716567139064831,0.46002078,0.2972280458189971,0.6184641266145935,0.995789349079132,,High,,,,
0.0686350374686929,0.46002078,0.2814716450159067,0.6257606769928667,0.9958054423332214,,High,,,,
0.064491049151116,0.46002078,0.4758182351783034,0.5433636393274809,0.995810091495514,,High,,,,
0.0603470404172893,0.46002078,0.6884321269132669,0.6318316195185139,0.9958145022392272,,High,,,,
0.0573253537713741,0.46002078,0.5882080696566845,0.8675532094298886,0.9958137273788452,,High,,,,
0.0606923710757332,0.46002078,0.4998076165914881,0.7738394357403231,0.9958158731460572,,High,,,,
0.0365190157180981,0.46002078,0.4996277112084115,0.2159308046046669,0.9958122372627258,,High,,,,
0.0268496756166691,0.46002078,0.5383110398059217,0.4483880357248601,0.9958153367042542,,High,,,,
0.0265906801748674,0.46002078,0.473436382732325,0.5209510135066825,0.9958170652389526,,High,,,,
0.0261590091957188,0.46002078,0.505456808364761,0.8215183853779428,0.9958149194717408,,High,,,,
0.0252093473329668,0.46002078,0.6421277113983253,0.7341488805084883,0.9958209991455078,,High,,,,
0.0258136785372749,0.46002078,0.5470765072263475,0.7954508233607018,0.995822548866272,,High,,,,
0.0271086812665957,0.46002078,0.5012341262670816,0.8150162081147565,0.9958229660987854,,High,,,,
0.0154536822230205,0.46002078,0.511140579576022,0.8922831014489692,0.9958202838897704,,High,,,,
0.015453677118958,0.46002078,0.5148146681953221,0.5976222523805904,0.9958171844482422,,High,,,,
0.0162306787565505,0.46002078,0.5086609740043058,0.6476077109772936,0.9958151578903198,,High,,,,
0.015453677118958,0.46002078,0.4837049169554689,0.7359681813562738,0.9958139061927797,,High,,,,
0.0136406784019713,0.46002078,0.4704552569642601,0.5100868513504188,0.9958072304725648,,High,,,,
0.0119140097975643,0.46002078,0.4818862233311393,0.5938747309678873,0.9958032965660096,,High,,,,
0.0105326718516013,0.46002078,0.2292395595384732,0.5064441331068075,0.9958008527755736,,High,,,,
0.0099283406472932,0.46002078,0.2254449242474948,0.6366728208726966,0.9957993030548096,,High,,,,
0.0103600065223793,0.46002078,0.4561335782614378,0.5476710279578962,0.9957975745201112,,High,,,,
0.0085470027013301,0.46002078,0.4946142131351735,0.8815820145849624,0.995793342590332,,High,,,,
0.0055253339196335,0.46002078,0.4957358952709444,0.6780024320311652,0.9957945346832277,,High,,,,
0.0041440010777329,0.46002078,0.4957394989029126,0.0147723724975357,0.9957994222640992,,High,,,,
0.0069930045302076,0.46002078,0.5786927464552719,0.0192266794464263,0.995801329612732,,High,,,,
0.0056980069049492,0.46002078,0.621470324711845,0.0712334605031661,0.99580579996109,,High,,,,
0.0084606776928128,0.46002078,0.629720655590006,0.0482582857968774,0.9958032369613647,,High,,,,
0.0075110158300608,0.46002078,0.4958858398405935,0.012985098385494,0.9957926869392396,,High,,,,
