timestamp,light_prob,overload_prob,video
00:00:00,25.209449740781963,0.9960068464279175,book store.mp4
00:00:00,25.34200049130623,0.9959976077079773,book store.mp4
00:00:00,25.414622832496743,0.9959899187088013,book store.mp4
00:00:00,25.575259372631063,0.9959783554077148,book store.mp4
00:00:00,25.623411770727262,0.995971143245697,book store.mp4
00:00:00,25.72709878078226,0.9959626197814941,book store.mp4
00:00:00,25.683935428114115,0.9959612488746643,book store.mp4
00:00:00,25.633152226798796,0.9959628582000732,book store.mp4
00:00:00,25.687940535234564,0.9959605932235718,book store.mp4
00:00:00,25.673786939219113,0.9959605932235718,book store.mp4
00:00:00,25.794962544708806,0.9959545135498047,book store.mp4
00:00:00,25.759118257340564,0.995954155921936,book store.mp4
00:00:00,25.71533603922901,0.9959561228752136,book store.mp4
00:00:00,25.840290356059985,0.9959503412246704,book store.mp4
00:00:00,25.829241260596543,0.9959489107131958,book store.mp4
00:00:00,25.796737518951687,0.9959498047828674,book store.mp4
00:00:00,25.903503587453862,0.995944619178772,book store.mp4
00:00:00,26.057994101662743,0.9959349632263184,book store.mp4
00:00:00,26.152116423307024,0.9959266781806946,book store.mp4
00:00:00,26.242576446699758,0.9959187507629395,book store.mp4
00:00:00,26.36430434403177,0.9959093928337097,book store.mp4
00:00:01,26.355405901470842,0.9959060549736023,book store.mp4
00:00:01,26.430339930303255,0.9959006905555725,book store.mp4
00:00:01,26.46207954938524,0.9958969354629517,book store.mp4
00:00:01,26.439076621440062,0.995896577835083,book store.mp4
00:00:01,26.536784843129027,0.9958913922309875,book store.mp4
00:00:01,26.549309191056924,0.9958890080451965,book store.mp4
00:00:01,26.561341589285618,0.9958874583244324,book store.mp4
00:00:01,26.57280796866804,0.9958862066268921,book store.mp4
00:00:01,26.65145726964003,0.9958817958831787,book store.mp4
00:00:01,26.574862235538408,0.9958840012550354,book store.mp4
00:00:01,26.519791130294763,0.9958873987197876,book store.mp4
00:00:01,26.41568548123263,0.9958937764167786,book store.mp4
00:00:01,26.44603956171141,0.9958946108818054,book store.mp4
00:00:01,26.320460270792186,0.9959015250205994,book store.mp4
00:00:01,26.332956862725833,0.9959034323692322,book store.mp4
00:00:01,26.277421592046753,0.995907187461853,book store.mp4
00:00:01,26.224001914492074,0.9959113597869873,book store.mp4
00:00:01,26.135893354930154,0.9959174394607544,book store.mp4
00:00:01,26.019048358123687,0.9959255456924438,book store.mp4
00:00:01,25.78766958035039,0.9959403276443481,book store.mp4
00:00:01,25.7783376730708,0.9959464073181152,book store.mp4
00:00:01,25.575804512064114,0.9959595203399658,book store.mp4
00:00:01,25.35634503650758,0.9959757924079895,book store.mp4
00:00:01,24.92758265678101,0.996004045009613,book store.mp4
00:00:01,24.73431422608598,0.9960250854492188,book store.mp4
00:00:01,24.613157342129096,0.9960405230522156,book store.mp4
00:00:01,24.325662518924762,0.9960623383522034,book store.mp4
00:00:01,23.769314809315937,0.9961000680923462,book store.mp4
00:00:01,23.340753054407674,0.9961377382278442,book store.mp4
00:00:01,23.21328963587899,0.9961612224578857,book store.mp4
00:00:02,23.098054372742634,0.996178925037384,book store.mp4
00:00:02,22.43440213804156,0.9962217211723328,book store.mp4
00:00:02,22.083216801323687,0.9962584376335144,book store.mp4
00:00:02,22.272550903512197,0.9962669014930725,book store.mp4
00:00:02,22.125688539445758,0.9962806701660156,book store.mp4
00:00:02,22.145027313718476,0.9962868094444275,book store.mp4
00:00:02,23.693905101482816,0.9962116479873657,book store.mp4
00:00:02,23.78298388119956,0.9961764812469482,book store.mp4
00:00:02,24.85681095507903,0.9961024522781372,book store.mp4
00:00:02,27.05653174454981,0.9959561228752136,book store.mp4
00:00:02,26.730058661577058,0.995913028717041,book store.mp4
00:00:02,28.30884840993363,0.9958101511001587,book store.mp4
00:00:02,28.530264706727138,0.9957607388496399,book store.mp4
00:00:02,28.510109039497138,0.995741605758667,book store.mp4
00:00:02,27.9129942362612,0.9957630634307861,book store.mp4
00:00:02,27.85290721087591,0.9957731366157532,book store.mp4
00:00:02,27.702035853833014,0.9957842826843262,book store.mp4
00:00:02,27.489233653764334,0.9958000779151917,book store.mp4
00:00:02,27.15980050334353,0.9958229064941406,book store.mp4
00:00:02,26.86448187138608,0.9958454966545105,book store.mp4
00:00:02,26.331146639681208,0.9958811402320862,book store.mp4
00:00:02,25.96887180512494,0.9959123730659485,book store.mp4
00:00:02,25.922147405349104,0.9959271550178528,book store.mp4
00:00:02,26.10286849164105,0.9959247708320618,book store.mp4
00:00:02,26.284770028512852,0.9959160089492798,book store.mp4
00:00:02,26.58670936200071,0.9958980679512024,book store.mp4
00:00:02,26.931308563415815,0.9958741068840027,book store.mp4
00:00:02,26.76270559379392,0.995873212814331,book store.mp4
00:00:02,27.030094457480295,0.9958581924438477,book store.mp4
00:00:02,27.1341403507265,0.9958471059799194,book store.mp4
00:00:03,27.033879815969843,0.9958477020263672,book store.mp4
00:00:03,27.00852857143269,0.9958487153053284,book store.mp4
00:00:03,26.877528243867115,0.9958556294441223,book store.mp4
00:00:03,26.789177365219043,0.9958624839782715,book store.mp4
00:00:03,26.78080272939419,0.9958656430244446,book store.mp4
00:00:03,26.75193304949249,0.9958685636520386,book store.mp4
00:00:03,26.460068619786565,0.9958842992782593,book store.mp4
00:00:03,26.223588764093094,0.9959018230438232,book store.mp4
00:00:03,26.131673445073087,0.9959130883216858,book store.mp4
00:00:03,25.947486525047957,0.9959270358085632,book store.mp4
00:00:03,25.73497284764269,0.9959433674812317,book store.mp4
00:00:03,25.61970158613108,0.9959557056427002,book store.mp4
00:00:03,25.994273083904133,0.9959421157836914,book store.mp4
