video_id,timestamp,brightness,contrast,motion,flicker,light_prob,overload
crowd dancing.mp4,00:00:00,101.61119588805856,58.389395518098524,15.849432247392931,0.400528835266862,26.681939043364064,1
crowd dancing.mp4,00:00:02,103.79173516394349,60.71839622427655,18.671669620668432,0.3618286432204571,27.601128648052082,1
crowd dancing.mp4,00:00:04,100.7335641773214,58.43127722629882,15.057597042949876,0.2836126461759105,26.481344166698133,1
crowd noise.mp4,00:00:00,115.99961156328386,50.71256133950181,5.923859112986575,0.2137137136810201,26.297309303771627,1
crowd noise.mp4,00:00:02,107.57625245682948,56.82088713995462,7.241133262495356,0.3857082854306021,26.675309362358178,1
crowd noise.mp4,00:00:04,108.5046664409432,60.95879657288585,9.12423782762565,0.425313468941611,27.686173415395597,1
crowd noise.mp4,00:00:06,116.63496560075832,60.390266393679646,10.233778465835192,0.3544798924656265,28.830833728127175,1
crowd noise.mp4,00:00:08,116.02946927039784,56.2445605913214,8.85501826835981,0.2166495087792643,27.8755355918642,1
crowd noise.mp4,00:00:10,117.75393647226866,53.0615597805686,8.069788291701505,0.1560658067400597,27.269057309901658,1
crowd noise.mp4,00:00:12,122.93442929339118,53.1960120052255,10.051043481164069,0.1944622773248793,28.004379000477947,1
crowd noise.mp4,00:00:14,128.0904392426433,54.20155168184073,12.02636297423704,0.2778671490326547,28.983583427359278,1
crowd noise.mp4,00:00:16,116.71717553883316,54.263161729556906,11.506614721235136,0.3208601661208654,27.814120188914636,1
crowd noise.mp4,00:00:18,110.08693766548215,55.45835283779285,10.789824527214558,0.4031811659524803,27.04429885846846,1
crowd noise.mp4,00:00:20,109.59713604811174,52.08548329502175,9.852076358405332,0.4146166039576365,26.307626712186167,1
crowd noise.mp4,00:00:22,115.31739999941937,44.914023071333446,14.581369695135406,1.99813530997422,25.857281639146006,1
crowd noise.mp4,00:00:24,119.44289609389516,47.13724277422335,19.520841944937985,3.043422247334865,27.562572558858992,1
crowd noise.mp4,00:00:26,119.8232619909246,53.37673453566359,21.78339985643697,3.2745834385741817,29.482322613487884,1
dhol music.mp4,00:00:00,53.10272191332962,44.01947320756171,12.790347712504436,0.735424679409536,17.323063563174276,1
dhol music.mp4,00:00:02,46.67252759200079,38.67969149002208,11.879615504621114,0.6549765988825601,15.346891014483905,1
dussehra.mp4,00:00:00,46.93099105751087,51.950197552963004,7.013346696930747,3.500276916345338,18.296123668849607,1
firecracker 2.mp4,00:00:00,48.26773507756295,57.14274213592161,11.84519737335132,8.457488993180457,21.71838335143583,1
firecracker 2.mp4,00:00:02,42.994695798049065,54.94940220533793,10.112936166691648,7.721206487934652,20.17396597588878,1
firecracker.mp4,00:00:00,77.2454904441551,60.00142363808789,7.520913664641205,1.1738841507523157,23.274547336719156,1
firecracker.mp4,00:00:02,70.29875230034722,53.375641309225465,8.299161407696758,1.241801280381945,21.150897487143293,1
ganesh chaturthi 2.mp4,00:00:00,79.10962953043709,52.66221182506693,2.7471935277603587,0.1892092964685525,21.349628259454665,1
ganesh chaturthi.mp4,00:00:00,106.03716955824972,51.0279031544822,3.665686112272389,0.1370523417177631,25.11394009846405,1
ganesh chaturthi.mp4,00:00:02,103.76043799426908,45.91990151220773,3.898144952213397,0.1204257173796915,23.5715085651052,1
ganesh chaturthi.mp4,00:00:04,98.227637426404,42.89174632759418,3.3633521170104057,0.1662959213001671,22.162129724347405,1
ganesh chaturthi.mp4,00:00:06,87.18122769619798,41.33719809162334,3.6745014378077383,0.2033667019404962,20.650955816210278,1
ganesh chaturthi.mp4,00:00:08,79.76375258021531,41.42328654585908,2.846911181078131,0.1661403898411374,19.521783965559678,1
ganesh chaturthi.mp4,00:00:10,82.19624465449067,42.28136057458341,2.272322215544872,0.1149753010614085,19.978527696574645,1
ganesh chaturthi.mp4,00:00:12,83.02136267665945,40.652027617762094,3.349124087670708,0.1584080797391769,19.89060445351731,1
ganesh chaturthi.mp4,00:00:14,88.14755892035951,44.91646173810855,5.743757628147065,0.2482933563266445,21.584110991867455,1
ganesh chaturthi.mp4,00:00:16,96.4666583490106,46.5342911485135,8.800503356094389,0.3160305183946489,23.309190240987967,1
ganesh chaturthi.mp4,00:00:18,107.59005513531795,47.84134149201838,9.3452634613933,0.2269088040865385,24.954048035553186,1
ganesh chaturthi.mp4,00:00:20,108.14773543466649,47.41947281001236,10.224795618642002,0.2808759558772298,24.983756325751173,1
ganesh chaturthi.mp4,00:00:22,106.61559931760382,50.81343244185759,11.41479517227564,0.2989759557320702,25.727582289189762,1
ganesh chaturthi.mp4,00:00:24,106.45034832543664,50.13068900338083,11.60765956327225,0.2605771154136476,25.586043906663384,1
ganesh chaturthi.mp4,00:00:26,102.69696396480744,46.34921546481547,11.181649124105814,0.2432795806623932,24.210240775671483,1
ganesh chaturthi.mp4,00:00:28,107.2298431911348,46.80356343491255,11.653910514068889,0.3945954795789205,24.87255392798541,1
ganesh chaturthi.mp4,00:00:30,98.65985528294546,44.86786152746345,10.523330687796127,0.5535148447661187,23.4306766293342,1
ganesh chaturthi.mp4,00:00:32,95.86795081913672,41.638216705725455,5.6881107416794405,0.4368943389132756,21.84851018420012,1
ganesh chaturthi.mp4,00:00:34,98.75871696526036,45.284244384523554,4.292171031621609,0.1977662158003527,22.945480366718847,1
ganesh chaturthi.mp4,00:00:36,98.600979338681,45.413892961722766,4.324675263029542,0.1935459416225379,22.965927702427297,1
IMG_0545.mov,00:00:00,124.69578375450102,55.60916046400348,13.449663911394032,0.1078351498199578,29.08915359351368,1
IMG_0545.mov,00:00:02,124.50070414737652,55.73190458424024,13.318725344007202,0.0998357606738678,29.08951192197028,1
IMG_0545.mov,00:00:04,124.090410471322,55.79089745262416,14.65218880529835,0.1085031185699585,29.1755473586415,1
IMG_0545.mov,00:00:06,122.50642077224796,55.88027647078954,17.04233522698045,0.1113295685442386,29.23575147152999,1
IMG_0545.mov,00:00:08,122.29248735210903,55.964986287295154,21.311236082175924,0.1210057066615224,29.57053752597388,1
IMG_0559.MOV,00:00:00,140.91671375385803,58.27836778155055,5.978225462962963,0.0329438528806576,30.822132620686073,1
IMG_0568.MOV,00:00:00,164.99435262024178,40.84596311026812,12.540735725308645,0.2199563400205759,29.159083255419375,1
IMG_0568.MOV,00:00:02,164.6362721707819,41.1421224982545,12.27034274369856,0.2251009355709874,29.181711731432667,1
IMG_1275.MOV,00:00:00,143.89297710583847,68.21539595199513,29.807358166152262,1.436511799125514,35.78224037565791,1
IMG_1275.MOV,00:00:02,139.18411233924897,67.97179407947387,30.20690008680556,1.4436805587705757,35.082361566263565,1
IMG_1275.MOV,00:00:04,135.4183668595679,66.55664187284536,23.43944224537037,0.7566687049897121,33.663728922738805,1
IMG_1275.MOV,00:00:06,135.12345646219137,69.99359040143855,20.699116216563787,0.8783979166666666,34.07488853810871,1
IMG_1275.MOV,00:00:08,129.2787245884774,71.60368428006123,22.262500215406373,1.687672784850823,33.799824054437835,1
IMG_1275.MOV,00:00:10,122.66168904642488,72.04104335160473,20.08934933127572,1.626053922325103,32.75223251509312,1
IMG_2148.MOV,00:00:00,150.82864786522632,54.60078124619542,11.434571138760289,0.7041234085648144,31.466604401762797,1
IMG_2149.MOV,00:00:00,169.8974996238426,66.13875530069434,20.31408627186214,1.422540496399177,37.434739015484205,1
mela.mp4,00:00:00,113.43142900319964,42.19573857148033,13.951346404134874,0.8848259020428252,24.581463597798688,1
mela.mp4,00:00:02,110.52631637706128,43.24183394136168,14.191480157519074,0.9307921929608662,24.60042741066109,1
mela.mp4,00:00:04,109.73604451882844,43.64029654804387,13.258456450898349,0.8075931479202559,24.517738537480376,1
mela.mp4,00:00:06,111.00901142013292,41.68035531041432,11.837001201082945,0.6978707851341376,23.97261499610708,1
mela.mp4,00:00:08,111.70535161210928,42.04416819442609,11.638608269751415,0.4871097514152105,24.068264636349742,1
mela.mp4,00:00:10,111.89233883337435,42.191595905856055,11.59367413241447,0.4995187989170563,24.126635819495526,1
mela.mp4,00:00:12,110.88030550824512,42.96838464076698,13.51615991139552,1.4369562293871525,24.64369234997438,1
mela.mp4,00:00:14,107.43402696529658,46.641415911901525,17.063020388875216,2.277968240216589,25.801327969581926,1
mela.mp4,00:00:16,102.12844913610633,51.23630446367363,19.254310125523013,2.9070631257691364,26.268723234813013,1
mela.mp4,00:00:18,101.041725788826,50.31667826853774,14.011256185084912,1.2667198720157522,25.22108241439751,1
mela.mp4,00:00:20,108.56484837804578,44.5066434268501,11.56151339404381,0.6684031602264338,24.455418682073784,1
mela.mp4,00:00:22,106.72607994093036,43.23767415871477,9.908284843711543,0.3070400098449422,23.6936212700673,1
mela.mp4,00:00:24,112.49354333251291,39.660686908666,10.436586650258429,0.3612537632291412,23.37344862761965,1
morning nature.mp4,00:00:00,25.236290840038844,30.57747785894445,4.360290324119035,0.2857338056095079,10.104722672494896,1
morning nature.mp4,00:00:02,32.98022986612097,36.88407321262598,5.668230575691362,0.4246655553435998,12.508607765059516,1
morning nature.mp4,00:00:04,43.77609829862075,48.46131296876728,5.911744130508925,0.4019839248346745,16.111090111277047,1
morning nature.mp4,00:00:06,52.24889960590662,57.1197305126598,5.998218523110896,0.6506329411186645,18.92137870281643,1
morning nature.mp4,00:00:08,66.9004571743202,62.0839924774285,5.300273675950333,0.6603064375809279,21.82061250442329,1
morning nature.mp4,00:00:10,87.26109384754785,68.63572837968434,4.274970482739086,0.6346510604536618,25.79872415678528,1
morning nature.mp4,00:00:12,96.1694534646111,69.11153504051839,3.193883803152747,0.3986971760254805,26.922062259741267,1
morning nature.mp4,00:00:14,93.00519223793586,66.85041347740261,2.5224107545435626,0.3473092325078614,25.98241645388252,1
music and crowd.mp4,00:00:00,123.41638146396554,61.883476873246,10.62082779185828,0.3308807098604144,30.106283365911672,1
music and crowd.mp4,00:00:02,124.42041267114338,61.09498930244214,8.51290371115524,0.2468319456057229,29.947935061617095,1
music and crowd.mp4,00:00:04,124.64783416509894,57.58380601568741,6.349093908949972,0.2636995097953828,29.075474568149264,1
music and crowd.mp4,00:00:06,128.64275849692842,56.77268015314007,6.481339414802815,0.260480526088118,29.272592071647978,1
music and crowd.mp4,00:00:08,131.5847562621934,60.441766924872525,6.706552850502834,0.2295098207857211,30.57017556554988,1
music and crowd.mp4,00:00:10,127.60411099062848,62.62436747248435,9.430338545295662,0.2842481702608233,30.756245366057744,1
music and crowd.mp4,00:00:12,118.7247237064811,56.97870493369439,12.057868099829292,0.3167676434469066,28.6412502432326,1
music and crowd.mp4,00:00:14,110.27014054008151,51.6223689422124,17.384750673541433,0.3389419157608696,26.822800736820582,1
music and crowd.mp4,00:00:16,120.9671698485693,56.98559253189464,14.96701543846967,0.352728071436037,29.176486300695835,1
music and crowd.mp4,00:00:18,128.75536253658026,61.82638560779554,11.34152265000813,0.3410344776279731,30.924790637443913,1
nature.mp4,00:00:00,129.79797015554723,63.23021726404885,2.20557186851286,0.0548037799240177,30.637059626254636,1
nature.mp4,00:00:02,126.39392467458948,65.40931327819544,2.803790917850061,0.0548836476501023,30.57267847129312,1
nature.mp4,00:00:04,123.42884457884318,66.6070327915101,3.284188654101204,0.0495304134637559,30.374013536793807,1
nature.mp4,00:00:06,123.75307069271857,65.62619208318867,3.405053569507776,0.0528026771100392,30.26795441878184,1
nature.mp4,00:00:08,125.26665920864916,64.86522677066729,3.758491111438549,0.0510425116352695,30.37592132549697,1
nature.mp4,00:00:10,127.6201176899762,63.92093426692546,3.633528234033871,0.0617353871603399,30.54325183879742,1
nature.mp4,00:00:12,128.89098130760803,62.2093496296684,3.3148583633941167,0.0680703125693069,30.40145625933332,1
nature.mp4,00:00:14,128.79970193111654,62.93055046260196,3.0715461917016715,0.0605040692255571,30.498849889669625,1
people laughing.mp4,00:00:00,109.28503293258588,68.92406520975685,6.174843511503193,0.0817437885236064,28.76043466647856,1
people laughing.mp4,00:00:02,105.14901734763878,68.28152582267204,5.765750511220637,0.179569708065343,28.094041693901936,1
people laughing.mp4,00:00:04,98.74005359988176,66.82320552388651,4.785521851041084,0.2006704218080026,26.898949429789706,1
people laughing.mp4,00:00:06,93.71678593327624,65.87996391770665,7.857301324877075,0.2263568738785193,26.328905872179,1
people laughing.mp4,00:00:08,93.82248572478268,65.61371468360366,8.197651279799356,0.1844755691881069,26.304798709344123,1
people laughing.mp4,00:00:10,93.26659752079836,64.88549641983649,6.671388575748042,0.1545420897709275,25.948993377927202,1
people laughing.mp4,00:00:12,93.6415391892128,64.54128824503411,4.88920259411703,0.1248323604120062,25.768781782167455,1
people shouting.mp4,00:00:00,133.74528900951665,59.7069430204414,2.829166706585609,0.1147217032759652,30.242325422129102,1
people shouting.mp4,00:00:02,134.89700836555883,59.97512904264482,3.680711210400409,0.1329259568933478,30.506364987607135,1
people shouting.mp4,00:00:04,135.27668442696722,60.54025345954806,3.828672484671126,0.1269738538182832,30.70774333711451,1
people shouting.mp4,00:00:06,134.85890267906913,60.761183687292124,4.335065187633547,0.1167999124686457,30.763677838786815,1
people shouting.mp4,00:00:08,133.84950758532494,61.10563389825821,5.367765849271878,0.1065915501033536,30.836013621357665,1
people shouting.mp4,00:00:10,133.4727760249733,61.52863644744174,5.269560452521136,0.1027314754331563,30.902635582470666,1
Rain.mp4,00:00:00,111.26560083556012,48.617514478033776,25.577139504489807,0.5814032432005551,26.96455270785047,1
Rain.mp4,00:00:02,112.1713902223672,49.65409490016062,24.383542958069228,0.5150988813023034,27.219996129307493,1
restaurant.mp4,00:00:00,93.29688322076356,58.70827795209637,13.375393476238797,0.1598152164721797,25.27933276994012,1
Temple Gathering.mp4,00:00:00,106.5933797541696,61.84280088278032,7.472244987170467,0.1625512922650333,27.26909865618701,1
Temple Gathering.mp4,00:00:02,107.45811088578957,61.77070924820377,13.91516272296486,0.3369048321124592,27.991050945609974,1
Temple Gathering.mp4,00:00:04,104.27804009056544,59.698947955309485,21.258562876781305,0.4898180154920065,27.69548988605398,1
Temple Gathering.mp4,00:00:06,100.22299252300348,57.34116094508328,25.80726439528756,0.714995551049125,27.04569674937982,1
Temple Gathering.mp4,00:00:08,96.82765058319193,57.288217651222176,20.95718913386859,0.7821537836775236,26.224184224105283,1
Temple Gathering.mp4,00:00:10,98.788579905227,60.22764142277047,16.467510320531396,0.5631188956255432,26.67782858041128,1
Temple Gathering.mp4,00:00:12,101.51293166894288,61.68484405131773,9.675445343431416,0.343156358206073,26.680973902970166,1
Temple Gathering.mp4,00:00:14,103.695375755287,62.51705605323203,6.709249015367849,0.1792812443957011,26.828643855653425,1
Temple Gathering.mp4,00:00:16,103.6419268009629,62.64733845442514,6.377776869594007,0.1515516837037341,26.81138798546902,1
Temple Gathering.mp4,00:00:18,105.19193400895308,63.11513680976783,7.28063319089793,0.2180593521085956,27.201822625407544,1
Temple Gathering.mp4,00:00:20,107.2743465301632,62.21752633009266,10.08984158803405,0.3701633782366983,27.713675212681526,1
Temple Gathering.mp4,00:00:22,110.29077334147247,61.2446953859798,15.34468014974686,0.4653682886368965,28.435866191324717,1
Temple Gathering.mp4,00:00:24,108.94712751245017,60.69852084422404,15.444355833298848,0.4990676688876934,28.156922221502732,1
Temple Gathering.mp4,00:00:26,101.6087598463215,60.76466000060611,11.977364367352289,0.3946373673936731,26.726591128641125,1
Temple Gathering.mp4,00:00:28,99.16352460373297,60.1001659294615,7.269926609554553,0.294946078025631,25.842221109239247,1
Temple Gathering.mp4,00:00:30,106.98571962642608,60.777341487380205,9.018495444136352,0.3502542109837351,27.375536433646875,1
Temple Gathering.mp4,00:00:32,112.94605481521332,60.49126711466493,10.323071371173558,0.3913094314309751,28.326370432404836,1
Temple Gathering.mp4,00:00:34,107.73565140917934,57.1761240346554,12.532215327497964,0.3981751627833186,27.127964959755936,1
Temple Gathering.mp4,00:00:36,106.1106700413166,54.67249362084195,14.26835292251238,0.364571348756363,26.555113684860302,1
Temple Gathering.mp4,00:00:38,105.9413283653382,53.672630447602586,15.490225206583066,0.2712787629847289,26.414631002075822,1
Temple Gathering.mp4,00:00:40,107.60242967036378,54.87631415705973,19.516123403206,0.4886199371628801,27.196440229058133,1
Temple Gathering.mp4,00:00:42,103.67254996447735,61.1361150382,18.82680035936487,0.5182582529763138,27.70399806806702,1
Temple Gathering.mp4,00:00:44,98.12857664611182,64.65636748806565,17.4043912265999,0.5135194391562863,27.545623789873904,1
Temple Gathering.mp4,00:00:46,95.84393140683414,62.35890890807094,12.656350687690546,0.3589252334837017,26.34170062373842,1
Temple Gathering.mp4,00:00:48,97.17104975410062,60.05066181921887,10.683991743574888,0.3783600097945902,25.88905106140304,1
Temple Gathering.mp4,00:00:50,99.37024065720315,60.740385093985616,10.466030397715516,0.4252367600601472,26.30717286113653,1
Temple Gathering.mp4,00:00:52,105.61350696312546,62.37741394658043,11.314624261956988,0.4433673126267434,27.577050295675505,1
tug of war 2.mp4,00:00:00,127.49503028033256,63.67604213883461,3.364101039924749,0.1147710104282793,30.474537952755444,1
tug of war 2.mp4,00:00:02,125.57050643711098,63.23212048949655,4.670577852099592,0.1484767294337608,30.21217554737349,1
tug of war 2.mp4,00:00:04,124.85264938757084,62.58925342452301,6.579873231953735,0.1440940141908212,30.12271517842388,1
tug of war 2.mp4,00:00:06,124.14391476725078,61.524860931173045,7.681294600346061,0.1617744042642139,29.90861841296588,1
tug of war 2.mp4,00:00:08,122.89001272325577,61.68805779066909,7.852930054028475,0.1539791311025176,29.765380872073603,1
tug of war 2.mp4,00:00:10,127.39923965301,63.050931192771216,13.019905221542874,0.2918905575006966,31.050806976295753,1
tug of war 2.mp4,00:00:12,130.81604097715766,61.99902805883626,18.19569527548425,0.4258668108103403,31.744849441069793,1
tug of war 2.mp4,00:00:14,125.63974160468342,60.43341639827271,14.282313658375138,0.3518909312871613,30.426322421987432,1
tug of war 2.mp4,00:00:16,119.37525869652312,62.39757102624996,11.998410776082313,0.2813446877322558,29.693673772467346,1
tug of war 2.mp4,00:00:18,126.27735693776712,64.15661856623139,12.747885689567076,0.2998898454919175,31.068511305887977,1
tug of war 3.mp4,00:00:00,136.6246080431589,60.78976548346071,6.054615529775177,0.1518102805067816,31.101293581872827,1
tug of war 3.mp4,00:00:02,136.99112725287998,59.97436497900701,7.557047888941146,0.1473459745738105,31.04093323676932,1
tug of war 3.mp4,00:00:04,139.44233603475706,60.09970144985651,7.640296532422892,0.1285573947301185,31.325402999087487,1
tug of war 3.mp4,00:00:06,139.69049848235437,60.73082644125475,4.675206097872538,0.1020279766466929,31.270100968153397,1
tug of war 3.mp4,00:00:08,139.25649743938126,60.86416169695793,3.3092049090138422,0.0994135544407282,31.14911049218862,1
tug of war 3.mp4,00:00:10,138.27831820042502,60.66215096091149,4.991468095329338,0.118017545464047,31.138458179523724,1
tug of war 3.mp4,00:00:12,130.78034492143954,59.22464001241082,8.45724483085981,0.1509364983974364,30.28305852288441,1
tug of war 3.mp4,00:00:14,123.0616625259836,57.51802202929686,12.300681296596292,0.181816838100381,29.35556164378252,1
tug of war 3.mp4,00:00:16,120.47489866032028,56.34242890302944,12.655702105252464,0.181583827602425,28.79303729846266,1
tug of war 3.mp4,00:00:18,120.87402417781496,57.358593775436205,12.362427975340257,0.1897326120343276,29.014654852778893,1
tug of war 3.mp4,00:00:20,123.61759534095133,60.4420520921039,12.32652386209239,0.2895163384603775,29.985472654105344,1
tug of war 3.mp4,00:00:22,123.72593673428212,61.26220620698784,15.049532922966602,0.3409197142964976,30.346321570820674,1
tug of war.mp4,00:00:00,129.53656829187568,63.73374510400544,4.369503343030007,0.1831133872166483,30.8661870298287,1
tug of war.mp4,00:00:02,127.74418664428303,65.46838078711485,8.171617228870542,0.2131265132908301,31.18335844122764,1
tug of war.mp4,00:00:04,120.91937835319116,63.67053942996176,13.036367662898318,0.2385706587061035,30.20790710329785,1
tug of war.mp4,00:00:06,117.91620246379716,61.41911988621691,17.40658799005946,0.3125177675585283,29.684323007419398,1
tug of war.mp4,00:00:08,123.41311228400224,62.40486886870793,12.335422505719295,0.2545681967960332,30.29979405767969,1
tug of war.mp4,00:00:10,129.42654512800192,64.14045121634543,10.655367149032656,0.1977775564090955,31.35760121692496,1
tug of war.mp4,00:00:12,134.4246675550446,65.9342442122007,9.898958300672378,0.2488479139086314,32.36545742136752,1
tug of war.mp4,00:00:14,139.27801442815752,68.5773526269924,9.128412245825206,0.2621041165865389,33.49484321262461,1
tug of war.mp4,00:00:16,138.37043034434808,72.92740946691973,3.8850519635765046,0.1337246296973705,33.75279516634084,1
windy weather.mp4,00:00:00,116.87997580339383,74.77747095845048,13.560212298195315,0.548586884940565,31.681876968259267,1
